immigSelf,redistSelf,survey,immigEcon_mymedian,immigCultural_mymedian,immigSelf_mymedian,immigCon_mymedian,immigLab_mymedian,immigLD_mymedian,immigSNP_mymedian,immigPC_mymedian,immigUKIP_mymedian,immigGreen_mymedian,immigrantsWelfareState_mymedian,immigExpDV_mymedian,immigManipCheck_mymedian,immigManipCheck2_mymedian,immigrationLevel_mymedian,immigContributeTake_mymedian,immigTIG_mymedian,immigbrexit_mymedian,immigBrexit_mymedian,redistSelf_mymedian,redistCon_mymedian,redistLab_mymedian,redistLD_mymedian,redistUKIP_mymedian,redistSNP_mymedian,redistPC_mymedian,redistGreen_mymedian,redistTIG_mymedian,redistBrexit_mymedian,immigLefty,immigDistPC,redistDistPC,distPC,immigDistCon,redistDistCon,distCon,immigDistGreen,redistDistGreen,distGreen,immigDistSNP,redistDistSNP,distSNP,immigDistUKIP,redistDistUKIP,distUKIP,immigDistLD,redistDistLD,distLD,immigDistLab,redistDistLab,distLab,immigDistBrexit,redistDistBrexit,distBrexit,immigDistTIG,redistDistTIG,distTIG
8.0,8.0,BES2019_W21_v24.0.sav,,,8.0,5.0,7.0,6.0,9.0,7.0,,7.0,,,,,,,,,1.0,8.0,8.0,3.0,5.0,,3.0,7.0,3.0,,5.0,2.0,1.0,1.0,1.4142135623730951,3.0,0.0,3.0,1.0,5.0,5.0990195135927845,-1.0,5.0,5.0990195135927845,,,,2.0,3.0,3.605551275463989,1.0,5.0,5.0990195135927845,7.0,3.0,7.615773105863909,,,
10.0,10.0,BES2019_W21_v24.0.sav,,,10.0,2.0,6.5,6.5,10.0,6.0,,7.5,,,,,,,,,0.0,10.0,10.0,5.0,5.0,,4.5,3.0,3.0,,10.0,0.0,4.0,7.0,8.06225774829855,8.0,0.0,8.0,2.5,7.0,7.433034373659253,0.0,5.5,5.5,,,,3.5,5.0,6.103277807866851,3.5,5.0,6.103277807866851,10.0,0.0,10.0,,,
9999.0,7.0,BES2019_W21_v24.0.sav,,,,3.0,8.0,7.5,,,,8.0,,,,,,,,,0.5,7.0,7.5,3.0,7.0,,,,3.5,,7.5,-9989.0,,,,9996.0,-0.5,9996.000012505003,9991.0,3.5,9991.000613051729,,,,,,,9991.5,0.0,9991.5,9991.0,4.0,9991.000800720616,9998.5,-0.5,9998.500012501876,,,
9.0,7.0,BES2019_W21_v24.0.sav,,,9.0,3.0,6.0,6.0,8.0,,,7.0,,,,,,,,,0.0,7.0,7.0,4.0,5.0,,3.0,,4.0,,6.0,1.0,,,,6.0,0.0,6.0,2.0,3.0,3.605551275463989,1.0,4.0,4.123105625617661,,,,3.0,2.0,3.605551275463989,3.0,3.0,4.242640687119285,9.0,1.0,9.055385138137417,,,
9999.0,3.0,BES2019_W21_v24.0.sav,,,,0.0,6.0,7.0,7.0,9.0,,7.0,,,,,,,,,0.0,3.0,9.0,3.0,4.0,,4.0,4.0,3.0,,10.0,-9989.0,9990.0,-1.0,9990.00005005005,9999.0,-6.0,9999.001800179856,9992.0,0.0,9992.0,9992.0,-1.0,9992.000050040031,,,,9992.0,-1.0,9992.000050040031,9993.0,0.0,9993.0,9999.0,-7.0,9999.002450244725,,,
9.0,0.0,BES2019_W21_v24.0.sav,,,9.0,0.0,6.0,6.0,8.0,8.5,,8.0,,,,,,,,,0.0,0.0,10.0,3.0,4.0,,3.0,0.0,2.0,,10.0,1.0,0.5,0.0,0.5,9.0,-10.0,13.45362404707371,1.0,-2.0,2.23606797749979,1.0,-3.0,3.1622776601683795,,,,3.0,-4.0,5.0,3.0,-3.0,4.242640687119285,9.0,-10.0,13.45362404707371,,,
10.0,2.0,BES2019_W21_v24.0.sav,,,10.0,0.0,6.0,6.0,8.0,8.0,,8.0,,,,,,,,,0.0,2.0,10.0,3.0,5.0,,4.0,2.5,2.0,,10.0,0.0,2.0,-0.5,2.0615528128088303,10.0,-8.0,12.806248474865697,2.0,0.0,2.0,2.0,-2.0,2.8284271247461903,,,,4.0,-3.0,5.0,4.0,-1.0,4.123105625617661,10.0,-8.0,12.806248474865697,,,
2.0,5.0,BES2019_W21_v24.0.sav,,,2.0,3.0,8.0,8.0,7.0,5.0,,7.0,,,,,,,,,1.0,5.0,5.0,3.0,4.0,,2.0,4.5,5.0,,5.0,8.0,-3.0,0.5,3.0413812651491097,-1.0,0.0,1.0,-5.0,0.0,5.0,-5.0,3.0,5.830951894845301,,,,-6.0,1.0,6.082762530298219,-6.0,2.0,6.324555320336759,1.0,0.0,1.0,,,
4.0,3.0,BES2019_W21_v24.0.sav,,,4.0,3.0,7.0,6.0,8.0,4.5,,7.0,,,,,,,,,1.0,3.0,7.0,3.0,4.0,,3.5,3.0,4.0,,7.0,6.0,-0.5,0.0,0.5,1.0,-4.0,4.123105625617661,-3.0,-1.0,3.1622776601683795,-4.0,-0.5,4.031128874149275,,,,-2.0,-1.0,2.23606797749979,-3.0,0.0,3.0,3.0,-4.0,5.0,,,
3.0,9.0,BES2019_W21_v24.0.sav,,,3.0,3.0,8.0,8.0,9.0,,,9.0,,,,,,,,,1.0,9.0,8.0,3.0,4.0,,1.5,,2.0,,7.0,7.0,,,,0.0,1.0,1.0,-6.0,7.0,9.219544457292887,-6.0,7.5,9.604686356149273,,,,-5.0,5.0,7.0710678118654755,-5.0,6.0,7.810249675906654,2.0,2.0,2.8284271247461903,,,
8.0,10.0,BES2019_W21_v24.0.sav,,,8.0,3.0,6.0,6.5,8.5,7.5,,7.0,,,,,,,,,0.0,10.0,9.0,2.0,5.0,,4.0,8.0,4.0,,10.0,2.0,0.5,2.0,2.0615528128088303,5.0,1.0,5.0990195135927845,1.0,6.0,6.082762530298219,-0.5,6.0,6.020797289396148,,,,1.5,5.0,5.220153254455275,2.0,8.0,8.246211251235321,8.0,0.0,8.0,,,
9999.0,6.0,BES2019_W21_v24.0.sav,,,,4.0,7.0,7.0,9.5,,,8.0,,,,,,,,,0.0,6.0,6.0,6.0,5.0,,8.0,5.0,5.0,,5.0,-9989.0,,1.0,,9995.0,0.0,9995.0,9991.0,1.0,9991.00005004504,9989.5,-2.0,9989.50020021022,,,,9992.0,1.0,9992.000050040031,9992.0,0.0,9992.0,9999.0,1.0,9999.000050005001,,,
9.0,6.0,BES2019_W21_v24.0.sav,,,9.0,2.0,6.0,7.0,8.0,,,8.0,,,,,,,,,0.0,6.0,9.0,4.0,4.5,,6.0,,4.5,,9.0,1.0,,,,7.0,-3.0,7.615773105863909,1.0,1.5,1.8027756377319946,1.0,0.0,1.0,,,,2.0,1.5,2.5,3.0,2.0,3.605551275463989,9.0,-3.0,9.486832980505138,,,
0.0,2.0,BES2019_W21_v24.0.sav,,,0.0,3.0,7.0,7.0,8.5,6.0,,6.0,,,,,,,,,0.0,2.0,4.0,3.0,4.0,,3.0,3.0,3.0,,4.0,10.0,-6.0,-1.0,6.082762530298219,-3.0,-2.0,3.605551275463989,-6.0,-1.0,6.082762530298219,-8.5,-1.0,8.558621384311845,,,,-7.0,-2.0,7.280109889280518,-7.0,-1.0,7.0710678118654755,0.0,-2.0,2.0,,,
3.0,9999.0,BES2019_W21_v24.0.sav,,,3.0,3.0,8.0,7.0,3.0,6.0,,8.0,,,,,,,,,0.0,,7.0,2.0,4.0,,,5.0,4.0,,5.0,7.0,-3.0,9994.0,9994.000450270152,0.0,9992.0,9992.0,-5.0,9995.0,9995.001250625235,0.0,,,,,,-4.0,9995.0,9995.000800400168,-5.0,9997.0,9997.001250375035,3.0,9994.0,9994.000450270152,,,
6.0,9999.0,BES2019_W21_v24.0.sav,,,6.0,3.0,6.0,6.0,9.0,4.0,,6.0,,,,,,,,,0.0,,8.0,3.0,5.0,,2.0,,3.0,,9.0,4.0,2.0,,,3.0,9991.0,9991.000450405354,0.0,9996.0,9996.0,-3.0,9997.0,9997.00045013503,,,,0.0,9994.0,9994.0,0.0,9996.0,9996.0,6.0,9990.0,9990.00180180164,,,
2.0,9999.0,BES2019_W21_v24.0.sav,,,2.0,4.0,8.0,7.0,5.0,8.0,,7.0,,,,,,,,,2.0,,6.0,3.0,4.0,,6.0,,3.0,,4.5,8.0,-6.0,,,-2.0,9993.0,9993.000200140095,-5.0,9996.0,9996.001250500121,-3.0,9993.0,9993.00045031521,,,,-5.0,9995.0,9995.001250625235,-6.0,9996.0,9996.001800720125,0.0,9994.5,9994.5,,,
10.0,6.0,BES2019_W21_v24.0.sav,,,10.0,1.0,6.0,7.0,8.0,6.0,,7.0,,,,,,,,,0.0,6.0,8.0,4.0,5.0,,6.5,4.0,5.0,,7.0,0.0,4.0,2.0,4.47213595499958,9.0,-2.0,9.219544457292887,3.0,1.0,3.1622776601683795,2.0,-0.5,2.0615528128088303,,,,3.0,1.0,3.1622776601683795,4.0,2.0,4.47213595499958,10.0,-1.0,10.04987562112089,,,
9999.0,4.0,BES2019_W21_v24.0.sav,,,,2.0,5.0,7.0,8.0,3.0,,7.5,,,,,,,,,0.0,4.0,8.0,3.5,4.0,,,3.0,3.5,,9.0,-9989.0,9996.0,1.0,9996.000050020008,9997.0,-4.0,9997.00080024004,9991.5,0.5,9991.500012510634,9991.0,,,,,,9992.0,0.0,9992.0,9994.0,0.5,9994.000012507504,9999.0,-5.0,9999.001250124935,,,
2.0,9.0,BES2019_W21_v24.0.sav,,,2.0,4.0,8.0,8.0,8.0,,,8.0,,,,,,,,,1.0,9.0,8.0,2.0,3.0,,2.0,,2.5,,7.0,8.0,,,,-2.0,1.0,2.23606797749979,-6.0,6.5,8.845903006477066,-6.0,7.0,9.219544457292887,,,,-6.0,6.0,8.48528137423857,-6.0,7.0,9.219544457292887,1.0,2.0,2.23606797749979,,,
2.0,1.0,BES2019_W21_v24.0.sav,,,2.0,4.0,6.0,6.0,7.0,,,6.5,,,,,,,,,2.0,1.0,5.5,4.0,4.0,,5.0,,4.0,,5.0,8.0,,,,-2.0,-4.5,4.924428900898052,-4.5,-3.0,5.408326913195984,-5.0,-4.0,6.4031242374328485,,,,-4.0,-3.0,5.0,-4.0,-3.0,5.0,0.0,-4.0,4.0,,,
4.0,2.0,BES2019_W21_v24.0.sav,,,4.0,3.0,6.0,6.0,7.0,5.0,,7.0,,,,,,,,,1.0,2.0,8.0,4.0,3.0,,4.0,3.0,3.0,,6.5,6.0,-1.0,-1.0,1.4142135623730951,1.0,-6.0,6.082762530298219,-3.0,-1.0,3.1622776601683795,-3.0,-2.0,3.605551275463989,,,,-2.0,-1.0,2.23606797749979,-2.0,-2.0,2.8284271247461903,3.0,-4.5,5.408326913195984,,,
8.0,9.0,BES2019_W21_v24.0.sav,,,8.0,6.0,6.0,8.0,8.0,,,6.0,,,,,,,,,5.5,9.0,8.0,7.0,5.0,,4.0,2.0,5.0,,5.0,2.0,,7.0,,2.0,1.0,2.23606797749979,2.0,4.0,4.47213595499958,0.0,5.0,5.0,,,,0.0,4.0,4.0,2.0,2.0,2.8284271247461903,2.5,4.0,4.716990566028302,,,
6.0,1.0,BES2019_W21_v24.0.sav,,,6.0,2.0,6.0,6.0,5.0,6.0,,6.0,,,,,,,,,0.0,1.0,9.0,3.0,4.0,,4.0,3.0,3.0,,10.0,4.0,0.0,-2.0,2.0,4.0,-8.0,8.94427190999916,0.0,-2.0,2.0,1.0,-3.0,3.1622776601683795,,,,0.0,-3.0,3.0,0.0,-2.0,2.0,6.0,-9.0,10.816653826391969,,,
2.0,0.0,BES2019_W21_v24.0.sav,,,2.0,2.0,7.0,7.0,7.0,8.5,,7.0,,,,,,,,,2.0,0.0,8.0,2.0,4.0,,2.0,6.5,3.0,,4.0,8.0,-6.5,-6.5,9.192388155425117,0.0,-8.0,8.0,-5.0,-3.0,5.830951894845301,-5.0,-2.0,5.385164807134504,,,,-5.0,-4.0,6.4031242374328485,-5.0,-2.0,5.385164807134504,0.0,-4.0,4.0,,,
9999.0,5.0,BES2019_W21_v24.0.sav,,,,2.0,6.0,6.0,7.0,,,5.5,,,,,,,,,0.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,,5.0,-9989.0,,0.0,,9997.0,0.0,9997.0,9993.5,0.0,9993.5,9992.0,0.0,9992.0,,,,9993.0,0.0,9993.0,9993.0,0.0,9993.0,9999.0,0.0,9999.0,,,
4.0,1.0,BES2019_W21_v24.0.sav,,,4.0,2.0,6.0,6.0,7.0,1.0,,7.0,,,,,,,,,1.0,1.0,8.0,3.0,4.0,,1.0,7.0,2.0,,8.0,6.0,3.0,-6.0,6.708203932499369,2.0,-7.0,7.280109889280518,-3.0,-1.0,3.1622776601683795,-3.0,0.0,3.0,,,,-2.0,-3.0,3.605551275463989,-2.0,-2.0,2.8284271247461903,3.0,-7.0,7.615773105863909,,,
7.0,9.0,BES2019_W21_v24.0.sav,,,7.0,4.0,6.5,6.5,8.0,10.0,,8.0,,,,,,,,,1.0,9.0,9.0,3.0,4.0,,3.5,2.0,3.0,,8.0,3.0,-3.0,7.0,7.615773105863909,3.0,0.0,3.0,-1.0,6.0,6.082762530298219,-1.0,5.5,5.5901699437494745,,,,0.5,5.0,5.024937810560445,0.5,6.0,6.020797289396148,6.0,1.0,6.082762530298219,,,
4.0,9.0,BES2019_W21_v24.0.sav,,,4.0,4.0,7.0,7.5,8.0,5.0,,9.0,,,,,,,,,2.0,9.0,8.0,2.0,3.0,,0.0,1.5,2.0,,7.0,6.0,-1.0,7.5,7.566372975210778,0.0,1.0,1.0,-5.0,7.0,8.602325267042627,-4.0,9.0,9.848857801796104,,,,-3.5,6.0,6.946221994724902,-3.0,7.0,7.615773105863909,2.0,2.0,2.8284271247461903,,,
8.0,4.0,BES2019_W21_v24.0.sav,,,8.0,1.0,6.0,7.0,8.0,6.0,,8.0,,,,,,,,,0.0,4.0,9.0,3.0,4.0,,4.0,5.0,3.0,,10.0,2.0,2.0,-1.0,2.23606797749979,7.0,-5.0,8.602325267042627,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,1.0,2.0,1.0,2.23606797749979,8.0,-6.0,10.0,,,
9.0,3.0,BES2019_W21_v24.0.sav,,,9.0,1.0,6.0,7.0,7.0,7.5,,7.0,,,,,,,,,0.0,3.0,10.0,3.0,4.0,,3.0,3.5,3.0,,10.0,1.0,1.5,-0.5,1.5811388300841898,8.0,-7.0,10.63014581273465,2.0,0.0,2.0,2.0,0.0,2.0,,,,2.0,-1.0,2.23606797749979,3.0,0.0,3.0,9.0,-7.0,11.40175425099138,,,
7.0,10.0,BES2019_W21_v24.0.sav,,,7.0,5.0,6.5,7.0,10.0,,,7.0,,,,,,,,,0.0,10.0,8.5,3.0,5.0,,9.0,,5.0,,10.0,3.0,,,,2.0,1.5,2.5,0.0,5.0,5.0,-3.0,1.0,3.1622776601683795,,,,0.0,5.0,5.0,0.5,7.0,7.0178344238090995,7.0,0.0,7.0,,,
9999.0,2.0,BES2019_W21_v24.0.sav,,,,1.5,6.0,7.0,5.0,7.0,,6.0,,,,,,,,,0.0,2.0,8.0,3.0,5.0,,4.0,3.0,3.0,,6.0,-9989.0,9992.0,-1.0,9992.000050040031,9997.5,-6.0,9997.50180044995,9993.0,-1.0,9993.000050035025,9994.0,-2.0,9994.00020012007,,,,9992.0,-3.0,9992.000450360278,9993.0,-1.0,9993.000050035025,9999.0,-4.0,9999.000800079975,,,
1.0,9999.0,BES2019_W21_v24.0.sav,,,1.0,3.0,8.0,8.0,10.0,3.5,,7.0,,,,,,,,,1.0,,7.0,2.5,5.0,,,,4.0,,5.0,9.0,-2.5,,,-2.0,9992.0,9992.000200160126,-6.0,9995.0,9995.001800900289,-9.0,,,,,,-7.0,9994.0,9994.002451470582,-7.0,9996.5,9996.5024508575,0.0,9994.0,9994.0,,,
1.0,0.0,BES2019_W21_v24.0.sav,,,1.0,3.0,7.0,6.0,7.0,8.0,,5.0,,,,,,,,,1.0,0.0,4.0,2.0,2.0,,4.0,4.0,1.0,,2.0,9.0,-7.0,-4.0,8.06225774829855,-2.0,-4.0,4.47213595499958,-4.0,-1.0,4.123105625617661,-6.0,-4.0,7.211102550927978,,,,-5.0,-2.0,5.385164807134504,-6.0,-2.0,6.324555320336759,0.0,-2.0,2.0,,,
3.0,0.0,BES2019_W21_v24.0.sav,,,3.0,3.0,6.0,6.0,8.0,4.0,,5.0,,,,,,,,,1.0,0.0,7.0,2.0,3.0,,0.0,4.5,2.0,,3.0,7.0,-1.0,-4.5,4.6097722286464435,0.0,-7.0,7.0,-2.0,-2.0,2.8284271247461903,-5.0,0.0,5.0,,,,-3.0,-3.0,4.242640687119285,-3.0,-2.0,3.605551275463989,2.0,-3.0,3.605551275463989,,,
1.0,4.0,BES2019_W21_v24.0.sav,,,1.0,3.0,7.0,7.0,10.0,3.0,,6.5,,,,,,,,,1.0,4.0,7.0,3.0,4.0,,1.0,5.0,3.0,,5.0,9.0,-2.0,-1.0,2.23606797749979,-2.0,-3.0,3.605551275463989,-5.5,1.0,5.5901699437494745,-9.0,3.0,9.486832980505138,,,,-6.0,0.0,6.0,-6.0,1.0,6.082762530298219,0.0,-1.0,1.0,,,
9.0,10.0,BES2019_W21_v24.0.sav,,,9.0,9.0,10.0,9.0,10.0,9.0,,9.0,,,,,,,,,7.0,10.0,10.0,10.0,10.0,,10.0,9.0,9.0,,10.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,1.0,,,,0.0,0.0,0.0,-1.0,0.0,1.0,2.0,0.0,2.0,,,
9999.0,9.0,BES2019_W21_v24.0.sav,,,,5.0,3.0,,,,,,,,,,,,,,,9.0,9.0,1.5,5.0,,,,5.0,,9.0,-9989.0,,,,9994.0,0.0,9994.0,,4.0,,,,,,,,,4.0,,9996.0,7.5,9996.002813625055,,0.0,,,,
9999.0,10.0,BES2019_W21_v24.0.sav,,,,3.0,8.5,9.0,10.0,,,10.0,,,,,,,,,3.5,10.0,10.0,5.0,10.0,,10.0,10.0,10.0,,10.0,-9989.0,,0.0,,9996.0,0.0,9996.0,9989.0,0.0,9989.0,9989.0,0.0,9989.0,,,,9990.0,0.0,9990.0,9990.5,5.0,9990.50125118855,9995.5,0.0,9995.5,,,
10.0,8.0,BES2019_W21_v24.0.sav,,,10.0,3.0,6.0,6.5,,,,7.5,,,,,,,,,0.5,8.0,9.0,3.0,6.0,,,,3.0,,8.0,0.0,,,,7.0,-1.0,7.0710678118654755,2.5,5.0,5.5901699437494745,,,,,,,3.5,2.0,4.031128874149275,4.0,5.0,6.4031242374328485,9.5,0.0,9.5,,,
5.0,9.0,BES2019_W21_v24.0.sav,,,5.0,4.0,7.5,7.0,8.5,5.0,,8.0,,,,,,,,,2.0,9.0,8.0,1.5,4.0,,3.0,2.0,2.0,,8.0,5.0,0.0,7.0,7.0,1.0,1.0,1.4142135623730951,-3.0,7.0,7.615773105863909,-3.5,6.0,6.946221994724902,,,,-2.0,5.0,5.385164807134504,-2.5,7.5,7.905694150420948,3.0,1.0,3.1622776601683795,,,
10.0,9999.0,BES2019_W21_v24.0.sav,,,10.0,0.0,6.0,7.0,10.0,9.0,,8.0,,,,,,,,,0.0,,10.0,4.0,4.0,,,,3.0,,6.0,0.0,1.0,,,10.0,9989.0,9989.005005504803,2.0,9996.0,9996.00020008003,0.0,,,,,,3.0,9995.0,9995.000450225103,4.0,9995.0,9995.000800400168,10.0,9993.0,9993.0050035012,,,
1.0,1.0,BES2019_W21_v24.0.sav,,,1.0,3.0,7.0,5.0,7.0,5.0,,5.0,,,,,,,,,2.0,1.0,5.0,3.0,3.0,,3.0,3.0,3.0,,3.0,9.0,-4.0,-2.0,4.47213595499958,-2.0,-4.0,4.47213595499958,-4.0,-2.0,4.47213595499958,-6.0,-2.0,6.324555320336759,,,,-4.0,-2.0,4.47213595499958,-6.0,-2.0,6.324555320336759,-1.0,-2.0,2.23606797749979,,,
9.0,9999.0,BES2019_W21_v24.0.sav,,,9.0,2.0,6.0,7.0,9.0,,,7.0,,,,,,,,,0.0,,9.0,3.0,5.5,,,,3.0,,9.5,1.0,,,,7.0,9990.0,9990.002452452152,2.0,9996.0,9996.00020008003,0.0,,,,,,2.0,9993.5,9993.500200130082,3.0,9996.0,9996.000450180061,9.0,9989.5,9989.504054256147,,,
10.0,9.0,BES2019_W21_v24.0.sav,,,10.0,4.0,5.0,5.0,9.0,,,6.0,,,,,,,,,0.0,9.0,6.5,3.5,5.5,,9.0,,7.0,,9.0,0.0,,,,6.0,2.5,6.5,4.0,2.0,4.47213595499958,1.0,0.0,1.0,,,,5.0,3.5,6.103277807866851,5.0,5.5,7.433034373659253,10.0,0.0,10.0,,,
9.0,9.0,BES2019_W21_v24.0.sav,,,9.0,7.0,8.0,8.0,8.0,,,8.0,,,,,,,,,7.5,9.0,8.0,8.5,8.5,,2.0,,8.5,,6.0,1.0,,,,2.0,1.0,2.23606797749979,1.0,0.5,1.118033988749895,1.0,7.0,7.0710678118654755,,,,1.0,0.5,1.118033988749895,1.0,0.5,1.118033988749895,1.5,3.0,3.3541019662496847,,,
5.0,7.0,BES2019_W22_v24.0.sav,5.0,,5.0,4.0,7.0,7.0,8.0,5.0,,8.0,,,,,,,,,0.0,7.0,8.0,3.0,4.0,,3.0,4.0,3.0,,7.0,5.0,0.0,3.0,3.0,1.0,-1.0,1.4142135623730951,-3.0,4.0,5.0,-3.0,4.0,5.0,,,,-2.0,3.0,3.605551275463989,-2.0,4.0,4.47213595499958,5.0,0.0,5.0,,,
0.0,5.0,BES2019_W22_v24.0.sav,1.5,,0.0,3.0,9.0,9.0,10.0,5.0,,8.0,,,,,,,,,0.0,5.0,5.0,3.0,5.0,,5.0,5.0,5.0,,5.0,10.0,-5.0,0.0,5.0,-3.0,0.0,3.0,-8.0,0.0,8.0,-10.0,0.0,10.0,,,,-9.0,0.0,9.0,-9.0,2.0,9.219544457292887,0.0,0.0,0.0,,,
0.0,9999.0,BES2019_W22_v24.0.sav,1.0,,0.0,0.0,8.0,6.0,9.0,0.0,,0.5,,,,,,,,,0.0,,6.0,4.0,4.0,,0.0,,4.0,,5.0,10.0,0.0,,,0.0,9993.0,9993.0,-0.5,9995.0,9995.000012506252,-9.0,9999.0,9999.00405040422,,,,-6.0,9995.0,9995.001800900289,-8.0,9995.0,9995.003201600288,0.0,9994.0,9994.0,,,
3.0,10.0,BES2019_W22_v24.0.sav,4.0,,3.0,4.0,8.0,9.0,10.0,2.0,,9.0,,,,,,,,,0.0,10.0,8.0,1.5,4.0,,0.0,2.5,2.0,,8.0,7.0,1.0,7.5,7.566372975210778,-1.0,2.0,2.23606797749979,-6.0,8.0,10.0,-7.0,10.0,12.206555615733702,,,,-6.0,6.0,8.48528137423857,-5.0,8.5,9.86154146165801,3.0,2.0,3.605551275463989,,,
10.0,0.0,BES2019_W22_v24.0.sav,7.0,,10.0,0.0,6.0,5.0,9.0,8.0,,8.0,,,,,,,,,0.0,0.0,10.0,3.0,5.0,,2.0,1.0,2.0,,10.0,0.0,2.0,-1.0,2.23606797749979,10.0,-10.0,14.142135623730951,2.0,-2.0,2.8284271247461903,1.0,-2.0,2.23606797749979,,,,5.0,-5.0,7.0710678118654755,4.0,-3.0,5.0,10.0,-10.0,14.142135623730951,,,
1.0,4.0,BES2019_W22_v24.0.sav,3.0,,1.0,4.0,8.0,7.0,8.0,5.0,,7.0,,,,,,,,,2.0,4.0,6.0,3.0,4.0,,4.5,4.0,4.0,,5.0,9.0,-4.0,0.0,4.0,-3.0,-2.0,3.605551275463989,-6.0,0.0,6.0,-7.0,-0.5,7.0178344238090995,,,,-6.0,0.0,6.0,-7.0,1.0,7.0710678118654755,-1.0,-1.0,1.4142135623730951,,,
5.0,5.0,BES2019_W22_v24.0.sav,5.0,,5.0,3.0,6.0,5.0,7.0,5.0,,5.0,,,,,,,,,1.0,5.0,7.0,3.0,5.0,,4.0,5.0,4.0,,5.0,5.0,0.0,0.0,0.0,2.0,-2.0,2.8284271247461903,0.0,1.0,1.0,-2.0,1.0,2.23606797749979,,,,0.0,0.0,0.0,-1.0,2.0,2.23606797749979,4.0,0.0,4.0,,,
9999.0,9999.0,BES2019_W22_v24.0.sav,4.0,,,1.0,6.0,7.0,7.0,0.0,,7.0,,,,,,,,,0.0,,8.0,4.0,4.5,,3.0,,3.0,,10.0,-9989.0,9999.0,,,9998.0,9991.0,14134.358315820355,9992.0,9996.0,14133.65062536923,9992.0,9996.0,14133.65062536923,,,,9992.0,9994.5,14132.589792744995,9993.0,9995.0,14133.65041310984,9999.0,9989.0,14133.65211118485,,,
4.0,9.0,BES2019_W22_v24.0.sav,4.0,,4.0,4.0,8.0,9.0,8.0,5.0,,9.0,,,,,,,,,2.0,9.0,8.0,2.0,3.0,,3.0,5.0,1.0,,8.0,6.0,-1.0,4.0,4.123105625617661,0.0,1.0,1.0,-5.0,8.0,9.433981132056603,-4.0,6.0,7.211102550927978,,,,-5.0,6.0,7.810249675906654,-4.0,7.0,8.06225774829855,2.0,1.0,2.23606797749979,,,
7.0,4.0,BES2019_W22_v24.0.sav,6.0,,7.0,2.0,6.0,7.0,7.0,6.5,,7.0,,,,,,,,,0.0,4.0,9.0,3.0,4.0,,4.0,3.5,3.0,,10.0,3.0,0.5,0.5,0.7071067811865476,5.0,-5.0,7.0710678118654755,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,1.4142135623730951,7.0,-6.0,9.219544457292887,,,
4.0,8.0,BES2019_W22_v24.0.sav,4.0,,4.0,4.0,8.0,7.0,8.0,8.0,,8.0,,,,,,,,,1.0,8.0,8.0,3.0,4.0,,2.0,2.0,2.0,,7.0,6.0,-4.0,6.0,7.211102550927978,0.0,0.0,0.0,-4.0,6.0,7.211102550927978,-4.0,6.0,7.211102550927978,,,,-3.0,4.0,5.0,-4.0,5.0,6.4031242374328485,3.0,1.0,3.1622776601683795,,,
0.0,10.0,BES2019_W22_v24.0.sav,1.0,,0.0,3.0,10.0,10.0,10.0,10.0,,10.0,,,,,,,,,0.0,10.0,8.0,0.0,2.0,,1.5,1.0,1.0,,9.0,10.0,-10.0,9.0,13.45362404707371,-3.0,2.0,3.605551275463989,-10.0,9.0,13.45362404707371,-10.0,8.5,13.124404748406688,,,,-10.0,8.0,12.806248474865697,-10.0,10.0,14.142135623730951,0.0,1.0,1.0,,,
6.0,6.0,BES2019_W22_v24.0.sav,5.0,,6.0,4.0,6.0,6.0,7.0,6.0,,6.0,,,,,,,,,1.0,6.0,7.0,3.0,4.0,,4.0,5.0,4.0,,7.0,4.0,0.0,1.0,1.0,2.0,-1.0,2.23606797749979,0.0,2.0,2.0,-1.0,2.0,2.23606797749979,,,,0.0,2.0,2.0,0.0,3.0,3.0,5.0,-1.0,5.0990195135927845,,,
7.0,1.0,BES2019_W22_v24.0.sav,6.0,,7.0,1.0,6.0,6.0,7.0,9.0,,7.0,,,,,,,,,0.0,1.0,10.0,3.0,4.0,,2.0,2.5,2.0,,10.0,3.0,-2.0,-1.5,2.5,6.0,-9.0,10.816653826391969,0.0,-1.0,1.0,0.0,-1.0,1.0,,,,1.0,-3.0,3.1622776601683795,1.0,-2.0,2.23606797749979,7.0,-9.0,11.40175425099138,,,
5.0,6.0,BES2019_W22_v24.0.sav,5.0,,5.0,3.0,6.0,6.0,7.0,5.0,,6.0,,,,,,,,,1.0,6.0,8.0,3.0,5.0,,3.0,4.0,3.0,,7.0,5.0,0.0,2.0,2.0,2.0,-2.0,2.8284271247461903,-1.0,3.0,3.1622776601683795,-2.0,3.0,3.605551275463989,,,,-1.0,1.0,1.4142135623730951,-1.0,3.0,3.1622776601683795,4.0,-1.0,4.123105625617661,,,
